movie_id,title,genres,imdbId,poster_path,tmdbId,movie_descriptions,cast
3120,"Distinguished Gentleman, The (1992)",['Comedy'],104114,/ny722xPMhsY6JlRmQQjLZs7JP0S.jpg,10411,"A Florida con man uses the recent death of the long time Congressman from his district, who he just happens to share a last name with, to get elected to his version of paradise, the U.S. Congress, where the money flows from lobbyists.","['Eddie Murphy', 'Lane Smith', 'Sheryl Lee Ralph', 'Joe Don Baker', 'Victoria Rowell', 'Grant Shaud']"
3121,"Hitch-Hiker, The (1953)",['Film-Noir'],45877,/9ORvQWC2o0FwIEl6zYU1jw9qH0X.jpg,41462,"Roy and Gilbert's fishing trip takes a terrifying turn when the hitchhiker they pick up turns out to be a sociopath on the run from the law. He's killed before, and he lets the two know that as soon as they're no longer useful, he'll kill again. The two friends plot an escape, but the hitchhiker's peculiar physical affliction, an eye that never closes even when he sleeps, makes it impossible for them to tell when they can make a break for it.","[""Edmond O'Brien"", 'Frank Lovejoy', 'William Talman', 'José Torvay', 'Sam Hayes', 'Wendell Niles']"
3122,Santa Fe Trail (1940),"['Drama', 'Romance', 'Western']",33021,/uBtJzonmF9uOFrDXlqQuxTfMwl7.jpg,1718,"As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry.","['Errol Flynn', 'Olivia de Havilland', 'Raymond Massey', 'Ronald Reagan', 'Alan Hale', 'William Lundigan']"
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),['Comedy'],97717,/A7CjQkE1l7jBVJk5ATVXYutGeel.jpg,28604,A nerd and his out-of-control friend chase a dream girl to a beach in Florida.,"['Darrel Guilbeau', 'Michelle Kemp', 'Jeff Greenman', 'Lara Belmonte', 'Janine Lindemulder', 'Robert Moss']"
3124,Agnes Browne (1999),"['Comedy', 'Drama']",160509,/bgZ0lDvN0W8OLjPki1Me1JhtBrH.jpg,15506,"Set in Dublin in 1967, the story of feisty woman, who along with her seven children, learns to cope with adversity after the unexpected death of her husband.","['Anjelica Huston', ""Marion O'Dwyer"", ""Niall O'Shea"", 'Ciarán Owens', 'Roxanna Nic Liam', 'Carl Power']"
3125,"End of the Affair, The (1999)",['Drama'],172396,/xTp5cyp6qG0YTdI4AEz4ytjODOQ.jpg,20024,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.","['Ralph Fiennes', 'Julianne Moore', 'Stephen Rea', 'James Bolam', 'Ian Hart', 'Jason Isaacs']"
3126,"End of the Affair, The (1955)",['Drama'],48034,/mDCUvA3xMcLbPP4iJvTTLjAl6Uz.jpg,78256,"During the 1940s, Maurice Bendrix, a writer recently discharged from the armed service, falls in love with Sarah Miles, whom he interviews for a book. Sarah is married, but she and Maurice eventually give in to their mutual attraction, leading to an affair that lasts several months. Maurice's jealousy, along with the bombing of London by the Germans, seemingly leads to the end of their relationship. However, the reasons are later revealed to be more complex.","['Deborah Kerr', 'Van Johnson', 'John Mills', 'Peter Cushing', 'Michael Goodliffe', 'Stephen Murray']"
3127,Holy Smoke (1999),['Drama'],144715,/xcovgjKOnNsJTz8uADbCVF98wS1.jpg,13787,"While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth.","['Kate Winslet', 'Harvey Keitel', 'Julie Hamilton', 'Sophie Lee', 'Dan Wyllie', 'Paul Goddard']"
3128,"Map of the World, A (1999)",['Drama'],160513,/yhoXmw3zbds7gjDPJfA7CiNNssI.jpg,54933,"School nurse Alice Goodwin lives with her husband and two daughters on a dairy farm in a small Wisconsin community. After an accident on her property involving a friend's child, the town turns against her and Alice finds herself fighting charges of child abuse.","['Sigourney Weaver', 'Julianne Moore', 'David Strathairn', 'Arliss Howard', 'Chloë Sevigny', 'Sara Rue']"
3129,Sweet and Lowdown (1999),"['Comedy', 'Drama']",158371,/23S5qa8j3ajYnERcYCqMLfSeOvw.jpg,9684,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.","['Sean Penn', 'Samantha Morton', 'Anthony LaPaglia', 'Uma Thurman', 'James Urbaniak', 'John Waters']"
3130,Bonfire of the Vanities (1990),['Comedy'],99165,/pdrPrygZ5dVKi8UxrUXMmq1k2iO.jpg,9586,"After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage.","['Tom Hanks', 'Bruce Willis', 'Melanie Griffith', 'Kim Cattrall', 'Saul Rubinek', 'Morgan Freeman']"
3131,Broadway Damage (1997),['Comedy'],118780,/sJ1NYKSDq3j3yA9gaXWg3onMaTI.jpg,41638,"A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the obituaries. He lives with his out-of-work, eccentric fag-hag Cynthia. His best friend, Robert, is secretly in love with Marc, while Marc falls head over heels for flighty studio musician David. Things heat up as Marc's desire for David keeps him waiting by the phone, while Cynthia gets financially cut off from her rich parents and Robert struggles to express his feelings for Marc.","['Hugh Panaro', 'Michael Shawn Lucas', 'Mara Hobel', 'Aaron Williams', 'Alan Filderman', 'Gary Janetti']"
3132,Daddy Long Legs (1919),['Comedy'],10040,/m3CF9lgC1mH1NWft43tgmyyOEdm.jpg,70801,"Wealthy Jarvis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that the man she has fallen for is her benefactor.","['Mary Pickford', 'Milla Davenport', 'Percy Haswell', 'Fay Lemport', 'Mahlon Hamilton', 'Lillian Langdon']"
3133,Go West (1925),['Comedy'],15863,/chZ6GbfTIKgD6nYmUKZScDAnIo8.jpg,33015,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,"['Buster Keaton', 'Howard Truesdale', 'Kathleen Myers', 'Ray Thompson', 'Brown Eyes', 'Roscoe Arbuckle']"
3134,"Grand Illusion (Grande illusion, La) (1937)","['Drama', 'War']",28950,/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg,777,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.","['Jean Gabin', 'Pierre Fresnay', 'Erich von Stroheim', 'Marcel Dalio', 'Dita Parlo', 'Julien Carette']"
3135,"Great Santini, The (1979)",['Drama'],79239,/xvoHFQlSAq0696rvONsEAWj1fcm.jpg,21887,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated marine pilot.","['Robert Duvall', 'Blythe Danner', ""Michael O'Keefe"", 'Lisa Jane Persky', 'Julie Anne Haddock', 'Brian Andrews']"
3136,"James Dean Story, The (1957)",['Documentary'],50558,/tufD3lFP74ct7j0todEWaabJT6T.jpg,5652,"Released two years after James Dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a New York City cabdriver friend, the owner of his favorite Los Angeles restaurant, outtakes from East of Eden, footage of the opening night of Giant, and Dean's ironic PSA for safe driving.","['James Dean', 'Martin Gabel', 'Lew Bracker', 'Marvin Carter', ""Patsy D'Amore"", 'Charles Dean']"
3137,"Sea Wolves, The (1980)","['Action', 'War']",81470,/kb1YjjKpCrqqsmJDXnlbieJ3wC6.jpg,19664,"A German spy is passing on information about the location of Allied ships in the neutral harbor of Goa, India, with catastrophic results. Unable to undertake a full military operation in the Portuguese stronghold, English intelligence brings out of retirement a crew of geriatric ex-soldiers, veterans from World War I, using their age as cover. These old soldiers are asked to take to the seas and pull off an unlikely undercover mission.","['Gregory Peck', 'Roger Moore', 'David Niven', 'Trevor Howard', 'Barbara Kellerman', 'Patrick Macnee']"
3138,Stealing Home (1988),['Drama'],96171,/pwl2DNSO4nnOYUTMubBC2DpMpOQ.jpg,32331,"Billy Wyatt, a former high school and minor-league baseball player, receives a telephone call from his mother revealing that his former child-sitter, and later in his teens, his first love, Katie Chandler, has died. Wyatt returns home to deal with this tragedy, reminiscing over his childhood growing up with his father, Katie, and best friend Alan Appleby.","['Mark Harmon', 'William McNamara', 'Jodie Foster', 'Helen Hunt', 'Jonathan Silverman', 'Harold Ramis']"
3139,Tarzan the Fearless (1933),"['Action', 'Adventure']",24645,/eHN87HvpjSaz6jk6mSerWzAmrqM.jpg,76083,"Mary Brooks' father, who has been studying ancient tribes, falls into the hands of ""the people of Zar, god of the Emerald Fingers."" Tarzan helps Mary locate her father, rescues everyone from the High Priest of Zar, and takes Mary to his cave.","['Buster Crabbe', 'Julie Bishop', 'Edward Woods', 'Philo McCullough', 'E. Alyn Warren', 'Mischa Auer']"
3140,"Three Ages, The (1923)",['Comedy'],14538,/khadgoKp9eLBY4t0KcST5gzddk3.jpg,32628,"The rituals of courtship, romantic rivalry, and love play out three times as a man vies with a villain for the girl. In the Stone Age, the rivalry is set off by dinosaurs, a turtle used as a ouija board, and a round of golf with stones. In ancient Rome, the men display their brawn through a chariot race, using dogs instead of horses. In contemporary times, the man finds himself overcome by modernity, including a very fragile car.","['Buster Keaton', 'Margaret Leahy', 'Wallace Beery', 'Joe Roberts', 'Lillian Lawrence', 'Kewpie Morgan']"
3141,"Two Jakes, The (1990)",['Drama'],100828,/49DSKcjPUdLjzyMpf8OIKep0cLN.jpg,32669,"Real estate developer Jake Berman hires private investigator and war veteran Jake Gittes for some run-of-the-mill matrimonial work. After Berman shoots his wife's lover, who happens to be his business partner, Gittes is drawn into a web of conspiracy and deceit involving the oil reserves beneath Los Angeles. While investigating, Gittes hears a voice from his past that causes him to revisit a traumatic case in Chinatown.","['Jack Nicholson', 'Harvey Keitel', 'Meg Tilly', 'Madeleine Stowe', 'Eli Wallach', 'Rubén Blades']"
3142,U2: Rattle and Hum (1988),"['Documentary', 'Musical']",96328,/6wCNobX8pPdHF4zyzhuDKIem9Gx.jpg,18161,"A concert movie on an unprecedented scale, Rattle And Hum captures U2 - on and off the stage - during their triumphant Joshua Tree tour. From the giant technicolour stadium celebrations to the black-and-white intensity of the indoor shows, this is U2 at their best. Follow the group across America, exploring new influences, playing with the legendary B.B. King from Dublin to Graceland.","['Bono', 'The Edge', 'Larry Mullen Jr.', 'Adam Clayton', 'B.B. King', 'Phil Joanou']"
3143,Hell in the Pacific (1968),"['Drama', 'War']",63056,/kEiJRrDP6m0o96v7n2UMtad4sAF.jpg,31681,"During World War II, a shot-down American pilot and a marooned Japanese navy captain find themselves stranded on the same small uninhabited island in the Pacific Ocean.","['Lee Marvin', 'Toshirō Mifune']"
3144,"Glass Bottom Boat, The (1966)","['Comedy', 'Romance']",60463,/jlj5rCl7jfW7QskJ1vucd7j5n5M.jpg,33666,"Bruce, the owner of an aerospace company, is infatuated with Jennifer and hires her to be his biographer so that he can be near her and win her affections. Is she actually a Russian spy trying to obtain aerospace secrets?","['Doris Day', 'Rod Taylor', 'Arthur Godfrey', 'John McGiver', 'Paul Lynde', 'Edward Andrews']"
3145,"Cradle Will Rock, The (1999)",['Drama'],150216,/d8LJWY8kaAIlfMiQLOGglL8VqVT.jpg,32274,"A true story of politics and art in the 1930s USA, centered around a leftist musical drama and attempts to stop its production.","['Hank Azaria', 'Rubén Blades', 'Joan Cusack', 'John Cusack', 'Cary Elwes', 'Philip Baker Hall']"
3146,Deuce Bigalow: Male Gigolo (1999),['Comedy'],205000,/w0UKAcY4fAPuQW2GhAoIMwutIA5.jpg,10402,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.","['Rob Schneider', 'William Forsythe', 'Eddie Griffin', 'Arija Bareikis', 'Oded Fehr', ""Gail O'Grady""]"
3147,"Green Mile, The (1999)","['Drama', 'Thriller']",120689,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,497,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.","['Tom Hanks', 'David Morse', 'Bonnie Hunt', 'Michael Clarke Duncan', 'James Cromwell', 'Michael Jeter']"
3148,"Cider House Rules, The (1999)",['Drama'],124315,/qAECAgqjSFRVZzEEGbFAZqZNiDh.jpg,1715,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?","['Tobey Maguire', 'Charlize Theron', 'Michael Caine', 'Delroy Lindo', 'Paul Rudd', 'Jane Alexander']"
3149,Diamonds (1999),['Mystery'],167423,/AjZvoJIGOOu8d1XIJ5QEFcGbTOy.jpg,35118,Mystery about an ex-prizefighter who embarks on a journey to find 13 missing diamonds,"['Kirk Douglas', 'Dan Aykroyd', 'Corbin Allred', 'Lauren Bacall', 'Kurt Fuller', 'Jenny McCarthy']"
3150,"War Zone, The (1999)",['Drama'],141974,/k8ihC4NmbiIShEh2Q3ZUcHQeRQt.jpg,42739,"An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret.","['Freddie Cunliffe', 'Lara Belmont', 'Ray Winstone', 'Tilda Swinton', 'Kate Ashfield', ""Aisling O'Sullivan""]"
3151,"Bat Whispers, The (1930)","['Crime', 'Drama', 'Mystery']",20668,/pkgDRRgLjvMwjJXpnKrBYriSd9X.jpg,26162,"Infamous burglar ""The Bat"" commits a daring jewelry theft despite heavy police presence. Soon after, a bank theft occurs, which may be the work of the criminal as well. Meanwhile, Cornelia Van Gorder has various people arrive at her old mansion, including her niece, Dale, a bank employee, and police detective Anderson. When guests start turning up dead, Cornelia begins to suspect that The Bat may be lurking around the estate.","['Chester Morris', 'Chance Ward', 'Una Merkel', 'Richard Tucker', 'Wilson Benge', 'DeWitt Jennings']"
